id;drive;speed.kmh;occ_nr;off;OT;TLC;FADE1.TLC.min;last_OT;last_FADE0.off.abs;steer.ampl;true.TLC.1.0;off.sd.avg.100.so;ratio_OT_TLC 
P29;MO_60;60;29;.680266;1.52228599999999;11.922286;-5.869239;1.31740500000001;1.262625;17.70435;0;.142876616760567;.127684069984564
P29;MO_60;60;30;-1.726795;3.55071999999998;2.84251399999999;5.8;1.52228599999999;.680266;12.98655;1;.142876616760567;1.24914776145341
P29;MO_60;60;31;.941103;.509140000000002;-1.215637;-1.215637;3.55071999999998;1.726795;7.695;0;.142876616760567;-.418825685628195
P29;MO_60;60;32;.803566;1.21402;-2.230499;-2.230499;.509140000000002;.941103;3.02535;0;.142876616760567;-.544281795239541
P29;MO_60;60;33;-1.388296;.813384999999982;-3.95207200000002;-3.952072;1.21402;.803566;1.13535;0;.142876616760567;-.205812292893444
P29;MO_60;60;34;.276833;.503813999999977;1.80381399999998;2.3;.813384999999982;1.388296;.8424;0;.142876616760567;.27930485072185
P29;MO_60;60;35;1.507653;1.01040700000001;.200440000000015;.3;.503813999999977;.276833;10.07685;1;.142876616760567;5.04094492117309
P29;MO_60;60;36;-.472175;2.33369500000001;3.43369500000001;-1.316543;1.01040700000001;1.507653;17.6733;0;.142876616760567;.679645396577158
P29;MO_60;60;37;-1.121244;2.02078299999999;.100556000000012;.2;2.33369500000001;.472175;14.10525;1;.142876616760567;20.0960957078618
P29;MO_60;60;38;.041222;2.12643499999999;17.426435;6.5;2.02078299999999;1.121244;6.26715;0;.142876616760567;.122023523457322
P29;MO_60;60;39;-.309702;7.08570800000001;11.185708;8;2.12643499999999;.041222;3.47895;0;.142876616760567;.633460841280678
P29;MO_60;60;40;.313102;4.15382399999999;16.453824;8.1;7.08570800000001;.309702;6.55965;0;.142876616760567;.252453411437973
P29;MO_60;60;41;.897918;4.15248099999999;5.352481;9.4;4.15382399999999;.313102;7.40205;0;.142876616760567;.775804902436831
P29;MO_60;60;42;1.272333;2.23683199999999;.101882999999987;.2;4.15248099999999;.897918;7.56225;1;.142876616760567;21.9549090623585
P29;MO_60;60;43;.896832;4.658432;7.958432;-2.641067;2.23683199999999;1.272333;8.3727;0;.142876616760567;.585345454984097
P29;MO_60;60;44;1.023215;4.140503;4.740503;8.6;4.658432;.896832;7.09065;0;.142876616760567;.873431152770075
P29;MO_60;60;45;1.41182;3.640884;2.628967;-.202484;4.140503;1.023215;10.8081;0;.142876616760567;1.38491049906674
P29;MO_60;60;46;-1.768864;1.012451;-1.51825;-1.51825;3.640884;1.41182;12.4236;0;.142876616760567;-.666853943685164
P29;MO_60;60;47;.584724;2.937241;4.637241;-3.035568;1.012451;1.768864;18.31095;0;.142876616760567;.633402706479995
P29;MO_60;60;48;.90384;3.74024999999997;.604629999999986;1.1;2.937241;.584724;8.51895;1;.142876616760567;6.18601458743373
P29;MO_60;60;49;-.076582;6.27766400000002;18.977664;2;3.74024999999997;.90384;8.226;0;.142876616760567;.330792240815309
P29;MO_60;60;50;-.121341;4.78334100000001;7.78334100000001;7.7;6.27766400000002;.076582;6.66495;0;.142876616760567;.6145614074984
P29;MO_60;60;51;-.656712;3.240082;7.440082;4;4.78334100000001;.121341;7.84125;0;.142876616760567;.43549009271672
P29;MO_60;60;52;1.467794;4.05458100000001;3.44816599999999;8.1;3.240082;.656712;10.49625;1;.142876616760567;1.17586595308927
P29;MO_60;60;53;1.762728;1.72157300000001;-1.11309799999999;-1.113098;4.05458100000001;1.467794;2.2374;0;.142876616760567;-1.54664998050488
P29;MO_60;60;54;1.801259;4.354522;3.642395;-3.341721;1.72157300000001;1.762728;11.0277;0;.142876616760567;1.19551064615452
P29;MO_60;60;55;-.424355;.916595999999998;-1.220962;-1.220962;4.354522;1.801259;7.79085;0;.142876616760567;-.750716238507012
P29;MO_60;60;56;.586426;2.426605;4.726605;-2.642578;.916595999999998;.424355;22.71915;0;.142876616760567;.513392805195272
P30;MO_60;60;1;-.187834;.103668;16.603668;22.6;.101484;.343905;.3114;0;.341689301848246;.00624368061322354
P30;MO_60;60;2;-.106168;.205289;8.405289;10.7;.103668;.187834;.51255;0;.341689301848246;.0244237884027545
P30;MO_60;60;3;.728408;3.657161;6.957161;7.3;.205289;.106168;.97065;0;.341689301848246;.525668588092183
P30;MO_60;60;4;.769268;2.329896;10.829896;12.5;3.657161;.728408;1.72125;0;.341689301848246;.215135583942819
P30;MO_60;60;5;-.520916;4.051656;7.351656;11.2;2.329896;.769268;.1467;0;.341689301848246;.551121543227812
P30;MO_60;60;6;-.744241;2.025753;9.325753;9.7;4.051656;.520916;2.47635;0;.341689301848246;.217221386841363
P30;MO_60;60;7;-.079741;2.236606;26.236606;7.8;2.025753;.744241;1.8126;0;.341689301848246;.0852475354472297
P30;MO_60;60;8;.275187;3.940806;17.140806;22.7;2.236606;.079741;0;0;.341689301848246;.229907858475267
P30;MO_60;60;9;-.293994;3.762779;10.062779;12.7;3.940806;.275187;.23805;0;.341689301848246;.37393040232723
P30;MO_60;60;10;-.878618;3.850013;25.650013;5.2;3.762779;.293994;1.81305;0;.341689301848246;.150097896636544
P30;MO_60;60;11;-.514588;3.85562899999999;11.155629;23.5;3.850013;.878618;1.1349;0;.341689301848246;.3456218380873
P30;MO_60;60;12;.292938;3.437309;1000003.437309;12.5;3.85562899999999;.514588;.60435;0;.341689301848246;3.43729718494745E-06
P30;MO_60;60;13;.629363;2.932239;30.232239;13.8;3.437309;.292938;.3663;0;.341689301848246;.0969904676924524
P30;MO_60;60;14;1.347381;6.182441;5.161621;20.4;2.932239;.629363;1.3734;1;.341689301848246;1.19777120404617
P30;MO_60;60;15;1.499295;.303020000000004;-1.528019;-1.528019;6.182441;1.347381;1.86345;0;.341689301848246;-.198309052439796
P30;MO_60;60;16;1.339226;.710616999999999;-2.338192;-2.338192;.303020000000004;1.499295;1.13535;0;.341689301848246;-.303917300204602
P30;MO_60;60;17;.928086;3.146004;6.046004;-3.553703;.710616999999999;1.339226;1.1349;0;.341689301848246;.52034434644767
P30;MO_60;60;18;.773028;2.639992;10.039992;4.2;3.146004;.928086;1.66635;0;.341689301848246;.262947619878582
P30;MO_60;60;19;-.474497;4.14457;22.24457;6.5;2.639992;.773028;2.50875;0;.341689301848246;.186318279022701
P30;MO_60;60;20;-.522399;3.94863100000001;18.248631;16.5;4.14457;.474497;.60435;0;.341689301848246;.2163795738979
P30;MO_60;60;21;999;4.06060099999999;11.660601;14.4;3.94863100000001;.522399;0;0;.341689301848246;.348232565371201
P30;MO_60;60;22;.627423;4.259957;35.059957;9.5;4.06060099999999;7.5;.82395;0;.341689301848246;.121504912284975
P30;MO_60;60;23;.269067;5.788262;19.288262;29.2;4.259957;.627423;0;0;.341689301848246;.300092460378234
P30;MO_60;60;24;-.620198;6.48361899999999;13.983619;13.7;5.788262;.269067;.3663;0;.341689301848246;.463658156018123
P30;MO_60;60;25;-.686846;2.43848399999999;12.838484;33.6;6.48361899999999;.620198;1.66635;0;.341689301848246;.189935509519659
P30;MO_60;60;26;-.278997;2.83646399999999;20.336464;9.8;2.43848399999999;.686846;1.593;0;.341689301848246;.139476754660987
P30;MO_60;60;27;-.337368;4.85656;21.75656;16.2;2.83646399999999;.278997;.3843;0;.341689301848246;.223222788896774
P30;MO_60;60;28;-.059482;4.35193699999999;10.851937;19.8;4.85656;.337368;1.062;0;.341689301848246;.401028590564061
P30;MO_60;60;29;.241572;6.382034;16.182034;42.8;4.35193699999999;.059482;.6957;0;.341689301848246;.394390099538785
P30;MO_60;60;30;-.835062;7.085404;33.485404;11.4;6.382034;.241572;.531;0;.341689301848246;.211596790052167
P30;MO_60;60;31;.292294;4.76234400000001;7.16234400000001;23.6;7.085404;.835062;1.9593;0;.341689301848246;.664914167764073
P30;MO_60;60;32;1.560502;2.43109200000001;1.01513700000001;2;4.76234400000001;.292294;2.0511;1;.341689301848246;2.39484128743213
P30;MO_60;60;33;1.5948;.703613999999988;-1.91983000000001;-1.91983;2.43109200000001;1.560502;8.1045;0;.341689301848246;-.366498075350414
P30;MO_60;60;34;.970287;.91017100000002;6.21017100000002;-3.129883;.703613999999988;1.5948;3.33225;0;.341689301848246;.146561342674786
P30;MO_60;60;35;.664792;1.114914;9.114914;5.3;.91017100000002;.970287;4.15665;0;.341689301848246;.122317555601731
P30;MO_60;60;36;-1.299265;6.885391;6.27938899999998;13.8;1.114914;.664792;.22005;1;.341689301848246;1.09650652316651
P30;MO_60;60;37;-1.521354;.403106999999977;-1.11166300000002;-1.111663;6.885391;1.299265;7.3836;0;.341689301848246;-.362616188539125
P30;MO_60;60;38;-1.330736;.507903999999996;-2.016586;-2.016586;.403106999999977;1.521354;2.1789;0;.341689301848246;-.251863297672401
P30;MO_60;60;39;-.477126;1.11433399999999;21.514334;6.1;.507903999999996;1.330736;2.5821;0;.341689301848246;.0517949567948508
P30;MO_60;60;40;.42709;1.82888800000001;5.32888800000001;20.3;1.11433399999999;.477126;1.593;0;.341689301848246;.343202559333205
P30;MO_60;60;41;.811605;.608733999999998;14.308734;3.6;1.82888800000001;.42709;.9153;0;.341689301848246;.0425428273388825
P30;MO_60;60;42;1.444817;5.16684000000001;1.61978200000001;13.2;.608733999999998;.811605;1.83105;1;.341689301848246;3.18983665703161
P30;MO_60;60;43;1.470109;.304305999999997;-.507507000000003;-.507507;5.16684000000001;1.444817;1.13535;0;.341689301848246;-.59960946351478
P30;MO_60;60;44;1.263676;.608902;-1.317962;-1.317962;.304305999999997;1.470109;1.1349;0;.341689301848246;-.462002698105105
P30;MO_60;60;45;.363595;2.84051499999998;10.540515;-2.4328;.608902;1.263676;.23805;0;.341689301848246;.269485409394131
P30;MO_60;60;46;-.85022;3.24035699999999;4.74035699999999;7.8;2.84051499999998;.363595;.6957;0;.341689301848246;.683568136323909
P30;MO_60;60;47;-1.103187;.305236999999977;.605236999999977;.9;3.24035699999999;.85022;2.05065;0;.341689301848246;.504326404367196
P30;MO_60;60;48;-.867655;1.01393099999999;11.613931;-.406861;.305236999999977;1.103187;6.5781;0;.341689301848246;.0873029984421287
P30;MO_60;60;49;-.307674;1.41030900000001;18.210309;31.3;1.01393099999999;.867655;.98865;0;.341689301848246;.0774456380723693
P30;MO_60;60;50;.014635;2.83529700000003;14.535297;18.3;1.41030900000001;.307674;0;0;.341689301848246;.195062887259891
P30;MO_60;60;51;-1.13058;5.353104;5.353104;10.5;2.83529700000003;.014635;.14625;1;.341689301848246;1
P30;MO_60;60;52;-1.42119;.307556000000005;-.506255999999995;-.506256;5.353104;1.13058;3.75795;0;.341689301848246;-.607510824563083
P30;MO_60;60;53;-1.44873;.405273000000022;-1.31895399999998;-1.318954;.307556000000005;1.42119;2.05065;0;.341689301848246;-.307268486998052
P30;MO_60;60;54;-.797855;.807189999999991;29.00719;-2.227798;.405273000000022;1.44873;7.3287;0;.341689301848246;.0278272386949577
P30;MO_60;60;55;-.209148;.711119999999994;12.11112;11.6;.807189999999991;.797855;.29295;0;.341689301848246;.0587162871807062
P30;MO_60;60;56;.169598;1.117142;19.117142;10.3;.711119999999994;.209148;1.51965;0;.341689301848246;.0584366638067552
P30;MO_60;60;57;.325978;2.227722;32.127722;18;1.117142;.169598;.531;0;.341689301848246;.0693395566607555
P30;MO_60;60;58;.185691;4.14389;30.94389;50.5;2.227722;.325978;.0729;0;.341689301848246;.133916259397251
P30;MO_60;60;59;-.424034;4.87142899999998;13.371429;24.3;4.14389;.185691;0;0;.341689301848246;.364316259690717
P30;MO_60;60;60;-.869364;2.53306599999999;7.33306599999999;7.2;4.87142899999998;.424034;.6039;0;.341689301848246;.34543068342764
P30;MO_60;60;61;-1.108594;2.32688899999999;22.026889;3.5;2.53306599999999;.869364;.531;0;.341689301848246;.105638567479956
P30;MO_60;60;62;-1.122027;4.248749;.610275999999999;21.4;2.32688899999999;1.108594;.45765;1;.341689301848246;6.96201226985824
P30;MO_60;60;63;-.776212;5.47073300000002;15.170733;46.7;4.248749;1.122027;1.13535;0;.341689301848246;.360610986957586
P30;MO_60;60;64;-.11271;6.393677;17.893677;9.2;5.47073300000002;.776212;1.51965;0;.341689301848246;.357314877204948
P31;MO_60;60;1;-.03021;.405917;34.705917;8.3;.404341;.218795;1.4283;0;.116229606706991;.0116959018832437
P31;MO_60;60;2;.367473;1.126568;6.326568;8.1;.405917;.03021;.3114;0;.116229606706991;.178069373473896
P31;MO_60;60;3;.596112;.708641;9.608641;9;1.126568;.367473;1.4283;0;.116229606706991;.0737503878019795
P31;MO_60;60;4;.494016;1.214261;10.814261;7.8;.708641;.596112;3.6252;0;.116229606706991;.112283308124337
P31;MO_60;60;5;.383682;1.619037;9.619037;32.7;1.214261;.494016;2.124;0;.116229606706991;.168315913536875
P31;MO_60;60;6;.263504;1.616257;13.816257;14.6;1.619037;.383682;1.4283;0;.116229606706991;.116982262272626
P31;MO_60;60;7;.290458;1.623089;7.523089;7.1;1.616257;.263504;2.5497;0;.116229606706991;.215747680241454
P31;MO_60;60;8;.393717;.806810000000002;9.60681;7.8;1.623089;.290458;1.2816;0;.116229606706991;.0839831327985046
P31;MO_60;60;9;.298476;1.623502;23.823502;9.1;.806810000000002;.393717;2.7828;0;.116229606706991;.0681470759420676
P31;MO_60;60;10;.284688;1.82098;37.52098;31.2;1.623502;.298476;1.3734;0;.116229606706991;.0485323144544732
P31;MO_60;60;11;.154599;2.027115;29.927115;8;1.82098;.284688;2.4354;0;.116229606706991;.0677350623339403
P31;MO_60;60;12;.169;1.816561;14.816561;9.1;2.027115;.154599;2.72835;0;.116229606706991;.122603416541801
P31;MO_60;60;13;.104416;1.719677;8.119677;10;1.816561;.169;.98865;0;.116229606706991;.211791306476846
P31;MO_60;60;14;-.11206;1.010885;10.310885;11.1;1.719677;.104416;1.87245;0;.116229606706991;.0980405658680123
P31;MO_60;60;15;-.107785;1.61976300000001;10.719763;19.6;1.010885;.11206;1.7397;0;.116229606706991;.15110063534054
P31;MO_60;60;16;.000997;1.421909;7.121909;12.8;1.61976300000001;.107785;3.15405;0;.116229606706991;.199652789722531
P31;MO_60;60;17;.222403;1.21627;10.41627;10.6;1.421909;.000997;1.44675;0;.116229606706991;.116766366463235
P31;MO_60;60;18;.229971;1.517857;8.417857;23.3;1.21627;.222403;2.41695;0;.116229606706991;.180313944511056
P31;MO_60;60;19;.191175;1.618439;8.31843899999999;12.6;1.517857;.229971;1.66635;0;.116229606706991;.194560421732972
P31;MO_60;60;20;-.034356;1.72039100000001;14.020391;9.4;1.618439;.191175;3.09915;0;.116229606706991;.122706349630336
P31;MO_60;60;21;-.108419;1.32101;6.32101;9.3;1.72039100000001;.034356;1.13535;0;.116229606706991;.208987171353945
P31;MO_60;60;22;-.304016;.910526000000004;6.310526;16.4;1.32101;.108419;4.3074;0;.116229606706991;.144286862933455
P31;MO_60;60;23;-.147336;1.410812;6.810812;22.8;.910526000000004;.304016;2.0322;0;.116229606706991;.207142995578207
P31;MO_60;60;24;-.164631;.910460999999998;5.310461;8.2;1.410812;.147336;2.03715;0;.116229606706991;.17144669737712
P31;MO_60;60;25;.164417;1.00708;12.90708;15.3;.910460999999998;.164631;1.35495;0;.116229606706991;.0780253938148675
P31;MO_60;60;26;.294366;1.623406;9.623406;11.1;1.00708;.164417;2.10555;0;.116229606706991;.168693495837129
P31;MO_60;60;27;.395505;1.21754499999999;16.117545;16.8;1.623406;.294366;2.25225;0;.116229606706991;.0755415914768651
P31;MO_60;60;28;.267985;1.719906;9.119906;13.8;1.21754499999999;.395505;1.66635;0;.116229606706991;.18858812799167
P31;MO_60;60;29;.147265;1.51622099999999;5.61622099999999;10.1;1.719906;.267985;3.31875;0;.116229606706991;.269971747906643
P31;MO_60;60;30;.38761;1.519741;17.119741;13.7;1.51622099999999;.147265;2.655;0;.116229606706991;.088771261200739
P31;MO_60;60;31;.5063;1.62076200000001;6.32076200000001;30.8;1.519741;.38761;3.09465;0;.116229606706991;.256418767230914
P31;MO_60;60;32;.676176;1.312523;13.312523;11.9;1.62076200000001;.5063;2.05065;0;.116229606706991;.0985931066560411
P31;MO_60;60;33;.408961;1.62204;30.32204;11.8;1.312523;.676176;2.41695;0;.116229606706991;.0534937622930383
P31;MO_60;60;34;.339107;1.72396000000001;9.82396;6.2;1.62204;.408961;3.90465;0;.116229606706991;.175485242203756
P31;MO_60;60;35;.318148;1.82817900000001;15.328179;10;1.72396000000001;.339107;1.7397;0;.116229606706991;.119269157804069
P31;MO_60;60;36;.376427;1.925957;8.025957;5.7;1.82817900000001;.318148;3.2274;0;.116229606706991;.239966025235371
P31;MO_60;60;37;.489578;1.62185;13.82185;9.8;1.925957;.376427;2.10555;0;.116229606706991;.117339574658964
P31;MO_60;60;38;.648487;2.12670899999999;4.42670899999999;9;1.62185;.489578;2.18385;0;.116229606706991;.480426655558338
P31;MO_60;60;39;.925205;.709206000000009;6.20920600000001;9.3;2.12670899999999;.648487;3.01725;0;.116229606706991;.114218468512723
P31;MO_60;60;40;.63501;1.218002;9.018002;6.3;.709206000000009;.925205;6.0426;0;.116229606706991;.135063398743979
P31;MO_60;60;41;.440677;1.618073;29.818073;11.5;1.218002;.63501;2.3436;0;.116229606706991;.0542648413262655
P31;MO_60;60;42;.341152;1.731255;17.331255;20.1;1.618073;.440677;2.72835;0;.116229606706991;.0998920735976708
P31;MO_60;60;43;.297227;1.824585;12.324585;28.8;1.731255;.341152;2.27025;0;.116229606706991;.148044335772766
P31;MO_60;60;44;.30532;1.929726;9.529726;24.5;1.824585;.297227;2.19735;0;.116229606706991;.202495433761684
P31;MO_60;60;45;.294219;2.026543;12.126543;30.4;1.929726;.30532;2.7099;0;.116229606706991;.167116300168976
P31;MO_60;60;46;.296957;1.92858099999999;26.928581;6.5;2.026543;.294219;3.99645;0;.116229606706991;.0716183671170787
P31;MO_60;60;47;.25402;1.72271000000001;11.82271;8.3;1.92858099999999;.296957;2.2707;0;.116229606706991;.145711939140858
P31;MO_60;60;48;.175101;1.82446299999999;8.42446299999999;7.6;1.72271000000001;.25402;1.73925;0;.116229606706991;.216567275564032
P31;MO_60;60;49;.18047;1.725449;10.325449;9.1;1.82446299999999;.175101;1.22715;0;.116229606706991;.167106437695833
P31;MO_60;60;50;.183742;1.921516;11.221516;7.6;1.725449;.18047;3.46545;0;.116229606706991;.171234973955391
P31;MO_60;60;51;.220148;1.51995799999999;7.91995799999999;11;1.921516;.183742;1.6479;0;.116229606706991;.191914906619453
P31;MO_60;60;52;.02312;1.415718;15.515718;9.8;1.51995799999999;.220148;2.6415;0;.116229606706991;.0912441177391855
P31;MO_60;60;53;.094121;1.718941;41.018941;15.7;1.415718;.02312;2.7099;0;.116229606706991;.0419060306798267
P31;MO_60;60;54;.264249;1.82841499999999;12.128415;11.7;1.718941;.094121;2.0322;0;.116229606706991;.150754653431631
P31;MO_60;60;55;.268848;1.81724500000001;21.317245;9.5;1.82841499999999;.264249;1.593;0;.116229606706991;.0852476480896106
P31;MO_60;60;56;.289451;1.62377199999999;18.123772;13.1;1.81724500000001;.268848;2.3436;0;.116229606706991;.0895934908031281
P31;MO_60;60;57;.290241;2.02805400000001;17.728054;32.9;1.62377199999999;.289451;1.66635;0;.116229606706991;.114398004428462
P31;MO_60;60;58;.393861;1.817871;9.817871;8;2.02805400000001;.290241;3.2274;0;.116229606706991;.185159389444005
P31;MO_60;60;59;.414919;1.620346;7.720346;11.8;1.817871;.393861;1.04355;0;.116229606706991;.20987997170075
P31;MO_60;60;60;.16247;1.212914;8.012914;12.8;1.620346;.414919;2.40345;0;.116229606706991;.151369901137089
P31;MO_60;60;61;.152896;2.022705;13.922705;10.8;1.212914;.16247;2.56365;0;.116229606706991;.145281035545894
P31;MO_60;60;62;.213102;1.82092299999999;1000001.820923;21.9;2.022705;.152896;1.51965;0;.116229606706991;1.82091968424546E-06
P31;MO_60;60;63;.267616;2.433381;61.033381;56.4;1.82092299999999;.213102;1.88595;0;.116229606706991;.0398696739412159
P31;MO_60;60;64;.138573;2.42872600000001;35.028726;24.1;2.433381;.267616;1.8126;0;.116229606706991;.0693352650050707
P31;MO_60;60;65;.185077;2.23021;9.73021;9.5;2.42872600000001;.138573;2.124;0;.116229606706991;.229204713978424
P31;MO_60;60;66;.206611;2.12634300000002;13.826343;23.6;2.23021;.185077;1.8126;0;.116229606706991;.153789255770671
P31;MO_60;60;67;.142723;1.623459;49.923459;9.8;2.12634300000002;.206611;3.84975;0;.116229606706991;.0325189606753811
P31;MO_60;60;68;.127498;2.126282;24.726282;26.4;1.623459;.142723;1.66635;0;.116229606706991;.0859927909905743
P31;MO_60;60;69;.071732;2.224457;17.324457;10.7;2.126282;.127498;1.8126;0;.116229606706991;.128399810741543
P31;MO_60;60;70;.157626;1.823623;7.123623;9.9;2.224457;.071732;.8244;0;.116229606706991;.255996562423362
