"t","id","drive","speed.kmh","occ_nr","x","y","yaw","steer","off","speed","leftTLC","rightTLC","report","OT","OTTLC","true.TLC","FADE1.leftTLC","FADE1.rightTLC","FADE1.off","FADE1.TLC.min","FADE0.TLC.min","steer.ampl","steer.min","steer.max","steer.avg","steer.sd","offset.min","offset.max","offset.avg","offset.sd","last_OT","last_FADE0.off"
19.778915,"P19","SO_1.2",100,17,5717.664551,8131.063477,-108.433838,-0.007731,-0.139583,27.778,36.5,41.7,"{""type"":""M"",""msg"":""FADE0"",""time"":19.6823,""dist"":0.387032}",3.432035,39.932035,0,19.7,28.3,0.164142,19.7,36.5,0.007405,-0.013102,-0.005697,-0.00869831428571429,0.00188500631566158,-0.139583,0.164142,0.0432098,0.083744691403589,3.027356,-0.321532
19.98867,"P19","SO_1.2",100,18,5717.577637,8132.158691,-108.676674,-0.009074,-0.566257,27.7779,8.8,2.9,"{""type"":""M"",""msg"":""FADE0"",""time"":19.8924,""dist"":0.385978}",3.435186,6.335186,0,10.6,6.5,0.023678,6.5,2.9,0.003052,-0.011271,-0.008219,-0.00944934285714286,0.000966097910726052,-0.566257,0.023678,-0.205142285714286,0.179526373224361,3.432035,-0.139583
19.087814,"P19","SO_1.2",100,19,5724.786133,8152.924316,-107.232422,-0.010254,0.027231,27.7778,12.5,8,"{""type"":""M"",""msg"":""FADE0"",""time"":18.9871,""dist"":0.363921}",2.72578,10.72578,0,18.3,25.5,-0.012265,18.3,8,0.00472,-0.010254,-0.005534,-0.00777042857142857,0.00161936673559099,-0.053094,0.027231,-0.0255838928571429,0.0251861000970616,3.435186,-0.566257
19.568441,"P19","SO_1.2",100,20,5719.225098,8135.383789,-108.001297,-0.008219,0.016343,27.7775,51.5,24.4,"{""type"":""M"",""msg"":""FADE0"",""time"":19.5667,""dist"":0.385073}",3.333355,27.733355,0,29.5,39.6,0.029398,29.5,24.4,0.005574,-0.011108,-0.005534,-0.00822297058823529,0.00149922583022633,-0.02221,0.029398,0.00552255882352941,0.0164732636114277,2.72578,0.027231
19.591299,"P19","SO_1.2",100,21,5719.112793,8136.634766,-108.363411,-0.008911,-0.482108,27.7778,10.8,4,"{""type"":""M"",""msg"":""FADE0"",""time"":19.5851,""dist"":0.383778}",3.229525,7.229525,0,12.5,16.9,-0.042663,12.5,4,0.004882,-0.011108,-0.006226,-0.00858439393939394,0.00165402871686441,-0.482108,-0.042663,-0.239570727272727,0.128328747911437,3.333355,0.016343
19.322462,"P19","SO_1.2",100,22,5722.225098,8143.928711,-107.247955,-0.006877,0.2801,27.7778,6.5,12.5,"{""type"":""M"",""msg"":""FADE0"",""time"":19.2515,""dist"":0.374094}",3.02821,9.52821,0,22.3,30.5,0.135963,22.3,6.5,0.004557,-0.008911,-0.004354,-0.00665487096774194,0.00153586726296981,0.083698,0.2801,0.130924419354839,0.057028532700029,3.229525,-0.482108
19.399687,"P19","SO_1.2",100,23,5722.503418,8145.546875,-107.697357,-0.010417,0.047767,27.7778,10.9,6.7,"{""type"":""M"",""msg"":""FADE0"",""time"":19.3857,""dist"":0.374072}",2.930622,9.630622,0,18.3,25,0.189777,18.3,6.7,0.005534,-0.010905,-0.005371,-0.00794013333333333,0.0016685898802599,0.047767,0.189777,0.103201733333333,0.0390175370269649,3.02821,0.2801
19.816473,"P19","SO_1.2",100,24,5718.149902,8131.915039,-107.959999,-0.006551,0.067221,27.7779,9.1,14.3,"{""type"":""M"",""msg"":""FADE0"",""time"":19.7368,""dist"":0.386541}",3.429352,12.529352,0,27,18.4,0.005104,18.4,9.1,0.005046,-0.010254,-0.005208,-0.00822528571428571,0.00170070489834671,0.005104,0.067221,0.0356509714285714,0.01870132802061,2.930622,0.047767
19.716568,"P19","SO_1.2",100,25,5718.858887,8133.304688,-107.838188,-0.006226,0.313062,27.7776,6.7,11.9,"{""type"":""M"",""msg"":""FADE0"",""time"":19.6908,""dist"":0.386515}",3.333181,10.033181,0,12,8,0.258014,8,6.7,0.00472,-0.010417,-0.005697,-0.00751691176470588,0.00146213818871121,0.211646,0.313062,0.239696705882353,0.0278467161912881,3.429352,0.067221
19.683294,"P19","SO_1.2",100,26,5719.590332,8137.212402,-108.155495,-0.009928,-0.200327,27.7775,10.4,5.4,"{""type"":""M"",""msg"":""FADE0"",""time"":19.5811,""dist"":0.380397}",3.23526,8.63526,0,13.7,8.2,-0.00664,8.2,5.4,0.004028,-0.010905,-0.006877,-0.00860172727272727,0.00137944251132313,-0.200327,-0.00664,-0.0976025454545454,0.0518503672956439,3.333181,0.313062
19.414522,"P19","SO_1.2",100,27,5721.567871,8143.550781,-108.300468,-0.008911,-0.252537,27.7779,9.8,4.1,"{""type"":""M"",""msg"":""FADE0"",""time"":19.3964,""dist"":0.376109}",3.035744,7.135744,0,11.7,18.7,0.15005,11.7,4.1,0.004679,-0.011922,-0.007243,-0.0101422903225806,0.00116535800489373,-0.252537,0.157963,0.030397,0.129185403210528,3.23526,-0.200327
19.682264,"P19","SO_1.2",100,28,5720.177246,8137.44043,-107.707367,-0.008586,0.296288,27.7781,35.2,23.5,"{""type"":""M"",""msg"":""FADE0"",""time"":19.6391,""dist"":0.381666}",3.237081,26.737081,0,15.1,9.9,0.011811,9.9,23.5,0.006185,-0.010905,-0.00472,-0.008101,0.00192343382716952,0.011811,0.296288,0.151030363636364,0.103452983789684,3.035744,-0.252537
19.279377,"P19","SO_1.2",100,29,5722.333008,8143.995605,-107.434181,-0.010091,0.35873,27.7778,14.9,10.7,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1918,""dist"":0.373546}",3.027811,13.727811,0,15.6,10.4,0.242494,10.4,10.7,0.005737,-0.010091,-0.004354,-0.00772067741935484,0.0018397199675874,0.230621,0.35873,0.258951741935484,0.0394163181021666,3.237081,0.296288
20.993532,"P20","SO_1.2",100,1,5708.298828,8098.946777,-108.30957,-0.005697,1.286686,27.7779,-0.303568,4.4,"{""type"":""M"",""msg"":""FADE0"",""time"":20.9732,""dist"":0.422642}",4.643673,4.340105,4.340105,7.4,11.6,-0.001814,7.4,-0.303568,0.00236,-0.007894,-0.005534,-0.00664123404255319,0.000582328430144916,-0.001814,1.286686,0.509666574468085,0.392496915834448,NA,NA
19.22607,"P20","SO_1.2",100,2,5726.415527,8156.34668,-106.231491,-0.004883,0.591596,27.7779,2.1,5.8,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1812,""dist"":0.361738}",2.522874,4.622874,0,7.6,12,-0.142721,7.6,2.1,0.002157,-0.006877,-0.00472,-0.00612084615384615,0.000494672311115768,-0.142721,0.591596,0.163480192307692,0.227543326393901,4.643673,1.286686
18.772837,"P20","SO_1.2",100,3,5728.015137,8161.42041,-107.119804,-0.013957,0.616938,27.7778,7.8,5.5,"{""type"":""M"",""msg"":""FADE0"",""time"":18.6742,""dist"":0.35497}",2.32378,7.82378,0,17.2,13.6,0.247027,13.6,5.5,0.004191,-0.013957,-0.009766,-0.0116186666666667,0.000980067551649937,0.247027,0.629112,0.510411791666667,0.123776857766034,2.522874,0.591596
19.297619,"P20","SO_1.2",100,4,5722.226562,8144.765625,-108.078224,-0.010742,0.011621,27.7779,8.4,4.7,"{""type"":""M"",""msg"":""FADE0"",""time"":19.2213,""dist"":0.373174}",2.925795,7.625795,0,10.9,7.3,0.395401,7.3,4.7,0.003337,-0.010905,-0.007568,-0.00932203333333333,0.000758208527559779,0.011621,0.395401,0.234366666666667,0.11346177897708,2.32378,0.616938
19.914095,"P20","SO_1.2",100,5,5715.981445,8126.94043,-109.21151,-0.011271,-0.467045,27.7778,5.5,2.1,"{""type"":""M"",""msg"":""FADE0"",""time"":19.8569,""dist"":0.392581}",3.638622,5.738622,0,9,6.1,0.312693,6.1,2.1,0.004191,-0.012614,-0.008423,-0.010386972972973,0.00111081150232328,-0.467045,0.312693,0.0470701351351351,0.236639943059089,2.925795,0.011621
19.384436,"P20","SO_1.2",100,6,5721.425293,8141.479004,-107.780571,-0.007894,0.250486,27.7779,30.9,39.2,"{""type"":""M"",""msg"":""FADE0"",""time"":19.3664,""dist"":0.378183}",3.135146,34.035146,0,16.5,10.8,0.340436,10.8,30.9,0.002848,-0.009399,-0.006551,-0.0080845625,0.000865073032065184,0.250486,0.340436,0.2765803125,0.0250042145162893,3.638622,-0.467045
19.984758,"P20","SO_1.2",100,7,5716.347656,8126.009766,-108.068604,-0.006226,0.194408,27.7779,6.9,11.8,"{""type"":""M"",""msg"":""FADE0"",""time"":19.975,""dist"":0.39466}",3.629778,10.529778,0,6.8,9.9,-0.327798,6.8,6.9,0.006917,-0.011271,-0.004354,-0.0078642972972973,0.00183698368203097,-0.327798,0.194408,-0.0557627837837838,0.176145247446869,3.135146,0.250486
20.390207,"P20","SO_1.2",100,8,5712.597656,8117.375488,-109.200378,-0.008586,-0.651769,27.7779,10.1,2.7,"{""type"":""M"",""msg"":""FADE0"",""time"":20.3193,""dist"":0.402353}",4.041889,6.741889,0,11.1,6.8,0.249789,6.8,2.7,0.002848,-0.010091,-0.007243,-0.00867092682926829,0.000548153645898844,-0.651769,0.249789,-0.165240853658537,0.268643422030259,3.629778,0.194408
20.131596,"P20","SO_1.2",100,9,5717.029785,8130.098145,-108.761398,-0.009766,-0.448594,27.7778,8,3.1,"{""type"":""M"",""msg"":""FADE0"",""time"":20.0998,""dist"":0.389954}",3.537806,6.637806,0,15.2,9.3,0.182271,9.3,3.1,0.002034,-0.010091,-0.008057,-0.00921066666666667,0.000551629171506677,-0.448594,0.182271,-0.0766391944444444,0.186228772687914,4.041889,-0.651769
19.498787,"P20","SO_1.2",100,10,5720.818359,8139.73877,-108.026077,-0.009074,0.197494,27.7778,15,8.9,"{""type"":""M"",""msg"":""FADE0"",""time"":19.4134,""dist"":0.378152}",3.126589,12.026589,0,19.4,13.8,0.206256,13.8,8.9,0.002198,-0.010417,-0.008219,-0.0094056875,0.000571753411629241,0.197494,0.295172,0.259162875,0.0298555591373403,3.537806,-0.448594
21.305595,"P20","SO_1.2",100,11,5706.44873,8094.500488,-108.774437,-0.008586,1.006954,27.7777,0.8,19,"{""type"":""M"",""msg"":""FADE0"",""time"":21.2205,""dist"":0.425622}",4.859224,5.659224,0,16.8,11.1,0.145688,11.1,0.8,0.004028,-0.009399,-0.005371,-0.00698971428571429,0.00100280940778063,0.140788,1.006954,0.400063448979592,0.276872463859796,3.126589,0.197494
19.195749,"P20","SO_1.2",100,12,5722.416016,8145.979004,-107.849777,-0.009074,-0.16889,27.7779,13,6.6,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1058,""dist"":0.371584}",2.933538,9.533538,0,14.8,9.2,0.16653,9.2,6.6,0.002523,-0.009766,-0.007243,-0.00866016666666667,0.000739715792735959,-0.16889,0.16653,0.0100409333333333,0.0986000638706981,4.859224,1.006954
19.396973,"P20","SO_1.2",100,13,5720.754883,8141.649414,-108.427406,-0.010579,-0.45311,27.7775,6.7,2.6,"{""type"":""M"",""msg"":""FADE0"",""time"":19.3374,""dist"":0.377038}",3.029913,5.629913,0,12.5,7.7,0.195784,7.7,2.6,0.002034,-0.011108,-0.009074,-0.00953732258064516,0.000697964200949054,-0.45311,0.195784,-0.0868792903225806,0.195179744189844,2.933538,-0.16889
19.892387,"P20","SO_1.2",100,14,5718.098633,8131.495605,-108.506851,-0.006714,0.137531,27.7783,16.8,21.9,"{""type"":""M"",""msg"":""FADE0"",""time"":19.8095,""dist"":0.386921}",3.544664,20.344664,0,16.8,12.5,0.347834,12.5,16.8,0.005045,-0.011759,-0.006714,-0.00996566666666667,0.001243213692699,0.137531,0.454275,0.360440583333333,0.0944317861102091,3.029913,-0.45311
20.229273,"P20","SO_1.2",100,15,5715.151855,8123.440918,-108.461205,-0.005534,-0.139687,27.7781,9,12.8,"{""type"":""M"",""msg"":""FADE0"",""time"":20.157,""dist"":0.395732}",3.738218,12.738218,0,13.6,21.7,-0.059742,13.6,9,0.007405,-0.012939,-0.005534,-0.00859731578947368,0.00186360270248702,-0.139687,0.024992,-0.0369611315789474,0.0507191573823621,3.544664,0.137531
20.100311,"P20","SO_1.2",100,16,5715.213379,8124.35791,-109.100121,-0.009074,-0.38293,27.7776,8.5,3.2,"{""type"":""M"",""msg"":""FADE0"",""time"":20.0668,""dist"":0.395933}",3.739036,6.939036,0,28.9,17,0.180561,17,3.2,0.005371,-0.01359,-0.008219,-0.00949142105263158,0.00131686003753768,-0.38293,0.180561,-0.03113,0.162629343838199,3.738218,-0.139687
19.888763,"P20","SO_1.2",100,17,5716.789551,8129.388184,-109.487816,-0.013428,-0.470332,27.7776,4.1,1.6,"{""type"":""M"",""msg"":""FADE0"",""time"":19.8193,""dist"":0.389667}",3.636039,5.236039,0,11.9,8.6,0.355108,8.6,1.6,0.002849,-0.013428,-0.010579,-0.0119914324324324,0.00056514002888864,-0.470332,0.401835,0.162139189189189,0.266282574146112,3.739036,-0.38293
19.6989,"P20","SO_1.2",100,18,5719.90625,8135.120605,-106.799515,-0.005046,0.769059,27.7777,1.2,4.9,"{""type"":""M"",""msg"":""FADE0"",""time"":19.6819,""dist"":0.384695}",3.331358,4.531358,0,6.8,9.8,-0.306326,6.8,1.2,0.004558,-0.008586,-0.004028,-0.005291,0.00120220370885127,-0.306326,0.769059,0.0739855,0.340617620030478,3.636039,-0.470332
20.820326,"P20","SO_1.2",100,19,5717.425781,8130.758789,-108.322945,-0.009562,-0.269738,27.7775,11.8,6.1,"{""type"":""M"",""msg"":""FADE0"",""time"":20.748,""dist"":0.388096}",3.458788,9.558788,0,15.5,20.3,0.104161,15.5,6.1,0.003011,-0.009562,-0.006551,-0.00761357142857143,0.000973672649596068,-0.269738,0.104161,-0.1244216,0.106006184375974,3.331358,0.769059
20.92297,"P20","SO_1.2",100,20,5707.646973,8101.714355,-109.376526,-0.005208,-0.262488,27.7781,9.3,12.8,"{""type"":""M"",""msg"":""FADE0"",""time"":20.8685,""dist"":0.419227}",4.64246,13.94246,0,18.7,12.6,0.117878,12.6,9.3,0.005371,-0.010579,-0.005208,-0.00852672340425532,0.00154409525644051,-0.262488,0.12828,0.0047876595744681,0.134607355415713,3.458788,-0.269738
19.737965,"P20","SO_1.2",100,21,5718.769043,8133.67334,-108.41777,-0.009074,0.102319,27.7781,12.8,7,"{""type"":""M"",""msg"":""FADE0"",""time"":19.684,""dist"":0.385413}",3.331877,10.331877,0,7.5,13.2,0.231278,7.5,7,0.004191,-0.010905,-0.006714,-0.00970691176470588,0.000793531667377002,0.102319,0.314198,0.2564105,0.0594187522396097,4.64246,-0.262488
20.313993,"P20","SO_1.2",100,22,5714.827637,8120.079102,-108.364716,-0.002035,0.618115,27.7782,3,6.3,"{""type"":""M"",""msg"":""FADE0"",""time"":20.2126,""dist"":0.398249}",3.946798,6.946798,0,29.3,24.1,0.302069,24.1,3,0.009887,-0.011922,-0.002035,-0.009012875,0.00240239530242268,0.302069,0.633979,0.560021525,0.0930178407880507,3.331877,0.102319
19.786688,"P20","SO_1.2",100,23,5718.401367,8134.143555,-108.561974,-0.009074,-0.395739,27.778,9.7,3.8,"{""type"":""M"",""msg"":""FADE0"",""time"":19.7503,""dist"":0.38556}",3.337166,7.137166,0,14.4,20.6,0.15166,14.4,3.8,0.003378,-0.010417,-0.007039,-0.009178,0.000716691176466016,-0.395739,0.15166,-0.0623570588235294,0.165608647312095,3.946798,0.618115
20.905888,"P20","SO_1.2",100,24,5709.150879,8107.035156,-109.390556,-0.009399,-0.583087,27.7779,9.8,3.6,"{""type"":""M"",""msg"":""FADE0"",""time"":20.8949,""dist"":0.41488}",4.349131,7.949131,0,32.5,39.9,-0.040886,32.5,3.6,0.002848,-0.009562,-0.006714,-0.00840904545454545,0.000705542672701031,-0.583087,-0.040886,-0.293305068181818,0.157222595664872,3.337166,-0.395739
20.630886,"P20","SO_1.2",100,25,5710.894043,8110.256836,-108.554169,-0.007243,0.036048,27.7779,9,15.6,"{""type"":""M"",""msg"":""FADE0"",""time"":20.5731,""dist"":0.409996}",4.241489,13.241489,0,15.5,21.1,0.052484,15.5,9,0.002889,-0.008586,-0.005697,-0.00695518604651163,0.000696170725360011,-0.113953,0.052484,-0.055901976744186,0.0498477742477217,4.349131,-0.583087
21.440279,"P20","SO_1.2",100,26,5704.257324,8088.737793,-108.930534,-0.00472,0.870099,27.7778,1.2,5.6,"{""type"":""M"",""msg"":""FADE0"",""time"":21.3828,""dist"":0.432525}",5.054415,6.254415,0,15.4,10.6,0.363817,10.6,1.2,0.005046,-0.009766,-0.00472,-0.00689182352941176,0.00134220419766714,0.346831,0.870099,0.469460882352941,0.148968072462343,4.241489,0.036048
20.587162,"P20","SO_1.2",100,27,5712.22998,8112.912109,-108.546959,-0.006877,0.443674,27.7777,6.7,13.3,"{""type"":""M"",""msg"":""FADE0"",""time"":20.5287,""dist"":0.407077}",4.241005,10.941005,0,12.8,9,0.186006,9,6.7,0.004679,-0.010742,-0.006063,-0.00805288372093023,0.00128391972767367,0.186006,0.443674,0.291057093023256,0.0684839905649884,5.054415,0.870099
21.424938,"P20","SO_1.2",100,28,5702.339355,8089.785645,-110.898056,-0.009928,-1.326733,27.7776,3.5,-0.304857,"{""type"":""M"",""msg"":""FADE0"",""time"":21.4076,""dist"":0.433257}",5.059562,4.754705,4.754705,17.1,10.4,0.28015,10.4,-0.304857,0.002319,-0.010905,-0.008586,-0.00975041176470588,0.00063338235455278,-1.326733,0.28015,-0.33560962745098,0.476019180498306,4.241005,0.443674
19.223274,"P20","SO_1.2",100,29,5724.444824,8150.59375,-107.433853,-0.009399,0.391178,27.778,15.9,10.6,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1728,""dist"":0.367696}",2.725538,13.325538,0,9.2,17,0.287545,9.2,10.6,0.002685,-0.010091,-0.007406,-0.00909128571428571,0.000617513104203007,0.287545,0.398549,0.369057607142857,0.0348137877096388,5.059562,-1.326733
19.704456,"P20","SO_1.2",100,30,5719.07959,8133.080078,-107.590027,-0.007039,0.597328,27.7777,4.4,11.4,"{""type"":""M"",""msg"":""FADE0"",""time"":19.665,""dist"":0.386319}",3.432132,7.832132,0,19.5,13.1,0.292542,13.1,4.4,0.002523,-0.009074,-0.006551,-0.00711485714285714,0.000670780280623953,0.281649,0.597328,0.372580428571429,0.0996374034830311,2.725538,0.391178
18.591619,"P21","SO_1.2",100,1,5727.604004,8162.660645,-107.110306,-0.007243,-0.137658,27.7778,19.5,25.6,"{""type"":""M"",""msg"":""FADE0"",""time"":18.5657,""dist"":0.355885}",2.221748,21.721748,0,15.4,9.5,0.151792,9.5,19.5,0.003662,-0.010905,-0.007243,-0.00832204347826087,0.0011367189817533,-0.137658,0.151792,0.00411630434782608,0.0938297583956443,NA,NA
19.22538,"P21","SO_1.2",100,2,5721.775879,8144.046875,-107.684929,-0.007568,-0.192443,27.7779,22.2,29.4,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1319,""dist"":0.373489}",3.036064,25.236064,0,13.2,18.2,0.034666,13.2,22.2,0.001506,-0.008057,-0.006551,-0.00759593548387097,0.00042894319246911,-0.192443,0.034666,-0.103259548387097,0.0677785439943147,2.221748,-0.137658
19.418652,"P21","SO_1.2",100,3,5720.729492,8139.087891,-107.093597,-0.0059,0.329915,27.7776,3.7,8,"{""type"":""M"",""msg"":""FADE0"",""time"":19.4015,""dist"":0.38066}",3.227625,6.927625,0,12.7,16.9,-0.024449,12.7,3.7,0.004028,-0.006063,-0.002035,-0.00533406060606061,0.000982937814010693,-0.103649,0.329915,0.0184667575757576,0.131850122790289,3.036064,-0.192443
18.919136,"P21","SO_1.2",100,4,5725.99707,8157.568848,-107.058884,-0.008057,-0.184348,27.7778,37.7,45.1,"{""type"":""M"",""msg"":""FADE0"",""time"":18.8684,""dist"":0.360532}",2.526304,40.226304,0,30.7,37.2,-0.033121,30.7,37.7,0.001994,-0.008057,-0.006063,-0.00690638461538462,0.000626851885339628,-0.19395,-0.033121,-0.154353769230769,0.0492483690713166,3.227625,0.329915
19.881712,"P21","SO_1.2",100,5,5717.638672,8132.567871,-108.604706,-0.009074,-0.63386,27.7778,9,2.7,"{""type"":""M"",""msg"":""FADE0"",""time"":19.8552,""dist"":0.387563}",3.437595,6.137595,0,15.1,20,0.139069,15.1,2.7,0.002523,-0.009074,-0.006551,-0.00847531428571428,0.000394474093045454,-0.63386,0.139069,-0.234562514285714,0.230037101146797,2.526304,-0.184348
19.588797,"P21","SO_1.2",100,6,5720.116211,8138.191895,-107.931427,-0.008748,0.003796,27.7778,19.7,11.4,"{""type"":""M"",""msg"":""FADE0"",""time"":19.5757,""dist"":0.381873}",3.234248,14.634248,0,12.9,19,0.037814,12.9,11.4,0.001872,-0.008911,-0.007039,-0.00829684848484849,0.000554644149501063,0.003796,0.037814,0.0253949393939394,0.00708674720402189,3.437595,-0.63386
19.412945,"P21","SO_1.2",100,7,5722.474609,8146.57666,-107.644936,-0.007568,-0.28871,27.778,24.5,31.3,"{""type"":""M"",""msg"":""FADE0"",""time"":19.387,""dist"":0.372758}",2.930872,27.430872,0,22.9,28.9,0.064055,22.9,24.5,0.000691,-0.007568,-0.006877,-0.0073851,0.000286395476510222,-0.28871,0.064055,-0.147033833333333,0.106116831613373,3.234248,0.003796
20.301924,"P21","SO_1.2",100,8,5714.060547,8122.019531,-108.848618,-0.008423,-0.734188,27.7778,13,3.1,"{""type"":""M"",""msg"":""FADE0"",""time"":20.2467,""dist"":0.397905}",3.842453,6.942453,0,51.9,10.8,0.027162,10.8,3.1,0.000692,-0.008423,-0.007731,-0.00800566666666667,0.000191080905065634,-0.734188,0.027162,-0.370104,0.224866137680551,2.930872,-0.28871
20.295238,"P21","SO_1.2",100,9,5715.500488,8125.29248,-108.550728,-0.008423,-0.393432,27.7777,19.3,7.7,"{""type"":""M"",""msg"":""FADE0"",""time"":20.216,""dist"":0.393669}",3.739995,11.439995,0,27.1,12.2,0.034624,12.2,7.7,0.000692,-0.008423,-0.007731,-0.00800305263157895,0.00030458522504746,-0.393432,0.034624,-0.201836947368421,0.12469860198461,3.842453,-0.734188
20.293854,"P21","SO_1.2",100,10,5713.724609,8120.496582,-108.946098,-0.009237,-0.571743,27.778,9.7,3.4,"{""type"":""M"",""msg"":""FADE0"",""time"":20.2873,""dist"":0.400833}",3.935164,7.335164,0,25,12.8,-0.095402,12.8,3.4,0.001018,-0.009237,-0.008219,-0.00877365,0.000333937162060661,-0.571743,-0.095402,-0.295107675,0.138396920568303,3.739995,-0.393432
20.577206,"P21","SO_1.2",100,11,5711.666992,8112.651367,-108.829071,-0.008057,-0.011265,27.7777,38.5,44.7,"{""type"":""M"",""msg"":""FADE0"",""time"":20.5462,""dist"":0.408243}",4.241595,42.741595,0,15.8,22.5,0.094787,15.8,38.5,0.000814,-0.008057,-0.007243,-0.00795097674418605,0.000260791605215835,-0.011265,0.094787,0.0257766976744186,0.0287140346019278,3.935164,-0.571743
20.733784,"P21","SO_1.2",100,12,5709.850098,8106.763184,-109.456848,-0.010905,0.165494,27.7778,8.8,5.3,"{""type"":""M"",""msg"":""FADE0"",""time"":20.6853,""dist"":0.413934}",4.442135,9.742135,0,33.9,23.9,0.22694,23.9,5.3,0.002319,-0.010905,-0.008586,-0.00924046666666667,0.000894075337480522,0.165494,0.311445,0.273329933333333,0.035574814570781,4.241595,-0.011265
21.440529,"P21","SO_1.2",100,13,5703.573242,8092.412598,-110.428986,-0.009928,-1.037914,27.7778,5.2,0.4,"{""type"":""M"",""msg"":""FADE0"",""time"":21.3611,""dist"":0.428623}",4.950026,5.350026,0,21.3,11.8,0.015693,11.8,0.4,0.001342,-0.009928,-0.008586,-0.00927984,0.00042617144006436,-1.037914,0.015693,-0.38128304,0.307018945965479,4.442135,0.165494
19.85714,"P21","SO_1.2",100,14,5718.55127,8131.42041,-107.588158,-0.007568,0.609127,27.7778,4.4,13.1,"{""type"":""M"",""msg"":""FADE0"",""time"":19.814,""dist"":0.387937}",3.433869,7.833869,0,9.5,15.5,-0.002263,9.5,4.4,0.000529,-0.007568,-0.007039,-0.00747397142857143,0.000157334130345035,-0.002263,0.609127,0.262663742857143,0.188003213713199,4.950026,-1.037914
19.576069,"P21","SO_1.2",100,15,5719.435547,8138.208496,-109.139946,-0.011597,-0.672852,27.7778,4.3,1.2,"{""type"":""M"",""msg"":""FADE0"",""time"":19.5011,""dist"":0.380272}",3.229893,4.429893,0,22.9,15.5,0.117081,15.5,1.2,0.00354,-0.012451,-0.008911,-0.0117914848484848,0.00118437766150656,-0.672852,0.129536,-0.0936065454545455,0.249891480411134,3.433869,0.609127
19.217297,"P21","SO_1.2",100,16,5722.67627,8147.306152,-107.19207,-0.006551,-0.307394,27.7778,8.9,13.6,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1771,""dist"":0.371637}",2.931378,11.831378,0,12.9,16.1,-0.051881,12.9,8.9,0.003865,-0.006551,-0.002686,-0.00498586666666667,0.00105315777163444,-0.394512,-0.051881,-0.311054666666667,0.0962860708615427,3.229893,-0.672852
19.223352,"P21","SO_1.2",100,17,5723.855469,8150.555176,-107.60144,-0.009237,-0.163424,27.7779,13.1,6.9,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1561,""dist"":0.367404}",2.731479,9.631479,0,1e+06,22,0.06386,22,6.9,0.001018,-0.009237,-0.008219,-0.00854214285714286,0.000218019658353487,-0.163424,0.06386,-0.0416806428571429,0.0682262977517083,2.931378,-0.307394
